variable,weight,target,sign,period_l,period_h
investment,1.02103448039254,vfci,pos,150,172
consumption,0.107956710464987,vfci,pos,150,172
hours_worked,0.0790181451485182,vfci,pos,150,172
unemployment,-0.0799262493402916,vfci,pos,150,172
labor_share,-0.336438075993249,vfci,pos,150,172
interest,0.0333787346051814,vfci,pos,150,172
inflation,0.0262422669930893,vfci,pos,150,172
productivity,0.138246756457509,vfci,pos,150,172
TFP,-0.0653805602258434,vfci,pos,150,172
vfci,0.123843082459129,vfci,pos,150,172
output,0.0948564667471068,unemployment,neg,130,174
investment,0.35278727713072,unemployment,neg,130,174
consumption,0.161514298384269,unemployment,neg,130,174
hours_worked,0.0702444679850757,unemployment,neg,130,174
unemployment,-0.0866614735165301,unemployment,neg,130,174
labor_share,-0.195341046608747,unemployment,neg,130,174
interest,-0.0733051990644869,unemployment,neg,130,174
inflation,-0.0720906664269432,unemployment,neg,130,174
productivity,-0.089076124496843,unemployment,neg,130,174
TFP,-0.165041528012116,unemployment,neg,130,174
vfci,-0.0579207701379655,unemployment,neg,130,174
output,-0.274923132508491,vfci,neg,130,174
investment,-1.04894142454412,vfci,neg,130,174
consumption,-0.100519799767509,vfci,neg,130,174
hours_worked,-0.0699016597556887,vfci,neg,130,174
unemployment,0.0787124943215139,vfci,neg,130,174
labor_share,0.334471393888964,vfci,neg,130,174
interest,-0.0330142342541141,vfci,neg,130,174
inflation,-0.0287327966118401,vfci,neg,130,174
productivity,-0.148794363730245,vfci,neg,130,174
TFP,0.0487227179498668,vfci,neg,130,174
vfci,-0.123523625807373,vfci,neg,130,174
output,-0.0948564667471068,unemployment,pos,130,174
investment,-0.35278727713072,unemployment,pos,130,174
consumption,-0.161514298384269,unemployment,pos,130,174
hours_worked,-0.0702444679850757,unemployment,pos,130,174
unemployment,0.0866614735165301,unemployment,pos,130,174
labor_share,0.195341046608747,unemployment,pos,130,174
interest,0.0733051990644869,unemployment,pos,130,174
inflation,0.0720906664269432,unemployment,pos,130,174
productivity,0.089076124496843,unemployment,pos,130,174
TFP,0.165041528012116,unemployment,pos,130,174
vfci,0.0579207701379655,unemployment,pos,130,174
output,0.274923132508491,vfci,pos,130,174
investment,1.04894142454412,vfci,pos,130,174
consumption,0.100519799767509,vfci,pos,130,174
hours_worked,0.0699016597556887,vfci,pos,130,174
unemployment,-0.0787124943215139,vfci,pos,130,174
labor_share,-0.334471393888964,vfci,pos,130,174
interest,0.0330142342541141,vfci,pos,130,174
inflation,0.0287327966118401,vfci,pos,130,174
productivity,0.148794363730245,vfci,pos,130,174
TFP,-0.0487227179498668,vfci,pos,130,174
vfci,0.123523625807373,vfci,pos,130,174
output,0.0902528788169946,unemployment,neg,140,174
investment,0.323329398716353,unemployment,neg,140,174
consumption,0.166696661901832,unemployment,neg,140,174
hours_worked,0.078690468907771,unemployment,neg,140,174
unemployment,-0.0866619005167246,unemployment,neg,140,174
labor_share,-0.192088482656019,unemployment,neg,140,174
interest,-0.0715970872492062,unemployment,neg,140,174
inflation,-0.0735121969006759,unemployment,neg,140,174
productivity,-0.0968525708078291,unemployment,neg,140,174
TFP,-0.176601802606407,unemployment,neg,140,174
vfci,-0.0570762176914321,unemployment,neg,140,174
output,-0.273109335128001,vfci,neg,140,174
investment,-1.03536806677478,vfci,neg,140,174
consumption,-0.104162898141438,vfci,neg,140,174
hours_worked,-0.0743401616397226,vfci,neg,140,174
unemployment,0.0793317677091441,vfci,neg,140,174
labor_share,0.335536128751902,vfci,neg,140,174
interest,-0.0331798807668917,vfci,neg,140,174
inflation,-0.0275075449121557,vfci,neg,140,174
productivity,-0.143590368918096,vfci,neg,140,174
TFP,0.056984239630385,vfci,neg,140,174
vfci,-0.123678266006885,vfci,neg,140,174
output,-0.0902528788169946,unemployment,pos,140,174
investment,-0.323329398716353,unemployment,pos,140,174
consumption,-0.166696661901832,unemployment,pos,140,174
hours_worked,-0.078690468907771,unemployment,pos,140,174
unemployment,0.0866619005167246,unemployment,pos,140,174
labor_share,0.192088482656019,unemployment,pos,140,174
interest,0.0715970872492062,unemployment,pos,140,174
inflation,0.0735121969006759,unemployment,pos,140,174
productivity,0.0968525708078291,unemployment,pos,140,174
TFP,0.176601802606407,unemployment,pos,140,174
vfci,0.0570762176914321,unemployment,pos,140,174
output,0.273109335128001,vfci,pos,140,174
investment,1.03536806677478,vfci,pos,140,174
consumption,0.104162898141438,vfci,pos,140,174
hours_worked,0.0743401616397226,vfci,pos,140,174
unemployment,-0.0793317677091441,vfci,pos,140,174
labor_share,-0.335536128751902,vfci,pos,140,174
interest,0.0331798807668917,vfci,pos,140,174
inflation,0.0275075449121557,vfci,pos,140,174
productivity,0.143590368918096,vfci,pos,140,174
TFP,-0.056984239630385,vfci,pos,140,174
vfci,0.123678266006885,vfci,pos,140,174
output,0.0860232335286684,unemployment,neg,150,174
investment,0.296004847646397,unemployment,neg,150,174
consumption,0.171526439624446,unemployment,neg,150,174
hours_worked,0.0866317768134615,unemployment,neg,150,174
unemployment,-0.0866124618555965,unemployment,neg,150,174
labor_share,-0.188829007024076,unemployment,neg,150,174
interest,-0.0699285054130606,unemployment,neg,150,174
inflation,-0.0748021680920571,unemployment,neg,150,174
productivity,-0.103819541742304,unemployment,neg,150,174
TFP,-0.186986347580848,unemployment,neg,150,174
vfci,-0.0562230149042641,unemployment,neg,150,174
output,-0.271173902331218,vfci,neg,150,174
investment,-1.02103448039254,vfci,neg,150,174
consumption,-0.107956710464987,vfci,neg,150,174
hours_worked,-0.0790181451485182,vfci,neg,150,174
unemployment,0.0799262493402916,vfci,neg,150,174
labor_share,0.336438075993249,vfci,neg,150,174
interest,-0.0333787346051814,vfci,neg,150,174
inflation,-0.0262422669930893,vfci,neg,150,174
productivity,-0.138246756457509,vfci,neg,150,174
TFP,0.0653805602258434,vfci,neg,150,174
vfci,-0.123843082459129,vfci,neg,150,174
output,-0.0860232335286684,unemployment,pos,150,174
investment,-0.296004847646397,unemployment,pos,150,174
consumption,-0.171526439624446,unemployment,pos,150,174
hours_worked,-0.0866317768134615,unemployment,pos,150,174
unemployment,0.0866124618555965,unemployment,pos,150,174
labor_share,0.188829007024076,unemployment,pos,150,174
interest,0.0699285054130606,unemployment,pos,150,174
inflation,0.0748021680920571,unemployment,pos,150,174
productivity,0.103819541742304,unemployment,pos,150,174
TFP,0.186986347580848,unemployment,pos,150,174
vfci,0.0562230149042641,unemployment,pos,150,174
output,0.271173902331218,vfci,pos,150,174
investment,1.02103448039254,vfci,pos,150,174
consumption,0.107956710464987,vfci,pos,150,174
hours_worked,0.0790181451485182,vfci,pos,150,174
unemployment,-0.0799262493402916,vfci,pos,150,174
labor_share,-0.336438075993249,vfci,pos,150,174
interest,0.0333787346051814,vfci,pos,150,174
inflation,0.0262422669930893,vfci,pos,150,174
productivity,0.138246756457509,vfci,pos,150,174
TFP,-0.0653805602258434,vfci,pos,150,174
vfci,0.123843082459129,vfci,pos,150,174
output,0.0948564667471068,unemployment,neg,130,176
investment,0.35278727713072,unemployment,neg,130,176
consumption,0.161514298384269,unemployment,neg,130,176
hours_worked,0.0702444679850757,unemployment,neg,130,176
unemployment,-0.0866614735165301,unemployment,neg,130,176
labor_share,-0.195341046608747,unemployment,neg,130,176
interest,-0.0733051990644869,unemployment,neg,130,176
inflation,-0.0720906664269432,unemployment,neg,130,176
productivity,-0.089076124496843,unemployment,neg,130,176
TFP,-0.165041528012116,unemployment,neg,130,176
vfci,-0.0579207701379655,unemployment,neg,130,176
output,-0.274923132508491,vfci,neg,130,176
investment,-1.04894142454412,vfci,neg,130,176
consumption,-0.100519799767509,vfci,neg,130,176
hours_worked,-0.0699016597556887,vfci,neg,130,176
unemployment,0.0787124943215139,vfci,neg,130,176
labor_share,0.334471393888964,vfci,neg,130,176
interest,-0.0330142342541141,vfci,neg,130,176
inflation,-0.0287327966118401,vfci,neg,130,176
productivity,-0.148794363730245,vfci,neg,130,176
TFP,0.0487227179498668,vfci,neg,130,176
vfci,-0.123523625807373,vfci,neg,130,176
output,-0.0948564667471068,unemployment,pos,130,176
investment,-0.35278727713072,unemployment,pos,130,176
consumption,-0.161514298384269,unemployment,pos,130,176
hours_worked,-0.0702444679850757,unemployment,pos,130,176
unemployment,0.0866614735165301,unemployment,pos,130,176
labor_share,0.195341046608747,unemployment,pos,130,176
interest,0.0733051990644869,unemployment,pos,130,176
inflation,0.0720906664269432,unemployment,pos,130,176
productivity,0.089076124496843,unemployment,pos,130,176
TFP,0.165041528012116,unemployment,pos,130,176
vfci,0.0579207701379655,unemployment,pos,130,176
output,0.274923132508491,vfci,pos,130,176
investment,1.04894142454412,vfci,pos,130,176
consumption,0.100519799767509,vfci,pos,130,176
hours_worked,0.0699016597556887,vfci,pos,130,176
unemployment,-0.0787124943215139,vfci,pos,130,176
labor_share,-0.334471393888964,vfci,pos,130,176
interest,0.0330142342541141,vfci,pos,130,176
inflation,0.0287327966118401,vfci,pos,130,176
productivity,0.148794363730245,vfci,pos,130,176
TFP,-0.0487227179498668,vfci,pos,130,176
vfci,0.123523625807373,vfci,pos,130,176
output,0.0902528788169946,unemployment,neg,140,176
investment,0.323329398716353,unemployment,neg,140,176
consumption,0.166696661901832,unemployment,neg,140,176
hours_worked,0.078690468907771,unemployment,neg,140,176
unemployment,-0.0866619005167246,unemployment,neg,140,176
labor_share,-0.192088482656019,unemployment,neg,140,176
interest,-0.0715970872492062,unemployment,neg,140,176
inflation,-0.0735121969006759,unemployment,neg,140,176
productivity,-0.0968525708078291,unemployment,neg,140,176
TFP,-0.176601802606407,unemployment,neg,140,176
vfci,-0.0570762176914321,unemployment,neg,140,176
output,-0.273109335128001,vfci,neg,140,176
investment,-1.03536806677478,vfci,neg,140,176
consumption,-0.104162898141438,vfci,neg,140,176
hours_worked,-0.0743401616397226,vfci,neg,140,176
unemployment,0.0793317677091441,vfci,neg,140,176
labor_share,0.335536128751902,vfci,neg,140,176
interest,-0.0331798807668917,vfci,neg,140,176
inflation,-0.0275075449121557,vfci,neg,140,176
productivity,-0.143590368918096,vfci,neg,140,176
TFP,0.056984239630385,vfci,neg,140,176
vfci,-0.123678266006885,vfci,neg,140,176
output,-0.0902528788169946,unemployment,pos,140,176
investment,-0.323329398716353,unemployment,pos,140,176
consumption,-0.166696661901832,unemployment,pos,140,176
hours_worked,-0.078690468907771,unemployment,pos,140,176
unemployment,0.0866619005167246,unemployment,pos,140,176
labor_share,0.192088482656019,unemployment,pos,140,176
interest,0.0715970872492062,unemployment,pos,140,176
inflation,0.0735121969006759,unemployment,pos,140,176
productivity,0.0968525708078291,unemployment,pos,140,176
TFP,0.176601802606407,unemployment,pos,140,176
vfci,0.0570762176914321,unemployment,pos,140,176
output,0.273109335128001,vfci,pos,140,176
investment,1.03536806677478,vfci,pos,140,176
consumption,0.104162898141438,vfci,pos,140,176
hours_worked,0.0743401616397226,vfci,pos,140,176
unemployment,-0.0793317677091441,vfci,pos,140,176
labor_share,-0.335536128751902,vfci,pos,140,176
interest,0.0331798807668917,vfci,pos,140,176
inflation,0.0275075449121557,vfci,pos,140,176
productivity,0.143590368918096,vfci,pos,140,176
TFP,-0.056984239630385,vfci,pos,140,176
vfci,0.123678266006885,vfci,pos,140,176
output,0.0860232335286684,unemployment,neg,150,176
investment,0.296004847646397,unemployment,neg,150,176
consumption,0.171526439624446,unemployment,neg,150,176
hours_worked,0.0866317768134615,unemployment,neg,150,176
unemployment,-0.0866124618555965,unemployment,neg,150,176
labor_share,-0.188829007024076,unemployment,neg,150,176
interest,-0.0699285054130606,unemployment,neg,150,176
inflation,-0.0748021680920571,unemployment,neg,150,176
productivity,-0.103819541742304,unemployment,neg,150,176
TFP,-0.186986347580848,unemployment,neg,150,176
vfci,-0.0562230149042641,unemployment,neg,150,176
output,-0.271173902331218,vfci,neg,150,176
investment,-1.02103448039254,vfci,neg,150,176
consumption,-0.107956710464987,vfci,neg,150,176
hours_worked,-0.0790181451485182,vfci,neg,150,176
unemployment,0.0799262493402916,vfci,neg,150,176
labor_share,0.336438075993249,vfci,neg,150,176
interest,-0.0333787346051814,vfci,neg,150,176
inflation,-0.0262422669930893,vfci,neg,150,176
productivity,-0.138246756457509,vfci,neg,150,176
TFP,0.0653805602258434,vfci,neg,150,176
vfci,-0.123843082459129,vfci,neg,150,176
output,-0.0860232335286684,unemployment,pos,150,176
investment,-0.296004847646397,unemployment,pos,150,176
consumption,-0.171526439624446,unemployment,pos,150,176
hours_worked,-0.0866317768134615,unemployment,pos,150,176
unemployment,0.0866124618555965,unemployment,pos,150,176
labor_share,0.188829007024076,unemployment,pos,150,176
interest,0.0699285054130606,unemployment,pos,150,176
inflation,0.0748021680920571,unemployment,pos,150,176
productivity,0.103819541742304,unemployment,pos,150,176
TFP,0.186986347580848,unemployment,pos,150,176
vfci,0.0562230149042641,unemployment,pos,150,176
output,0.271173902331218,vfci,pos,150,176
investment,1.02103448039254,vfci,pos,150,176
consumption,0.107956710464987,vfci,pos,150,176
hours_worked,0.0790181451485182,vfci,pos,150,176
unemployment,-0.0799262493402916,vfci,pos,150,176
labor_share,-0.336438075993249,vfci,pos,150,176
interest,0.0333787346051814,vfci,pos,150,176
inflation,0.0262422669930893,vfci,pos,150,176
productivity,0.138246756457509,vfci,pos,150,176
TFP,-0.0653805602258434,vfci,pos,150,176
vfci,0.123843082459129,vfci,pos,150,176
output,0.0948564667471068,unemployment,neg,130,178
investment,0.35278727713072,unemployment,neg,130,178
consumption,0.161514298384269,unemployment,neg,130,178
hours_worked,0.0702444679850757,unemployment,neg,130,178
unemployment,-0.0866614735165301,unemployment,neg,130,178
labor_share,-0.195341046608747,unemployment,neg,130,178
interest,-0.0733051990644869,unemployment,neg,130,178
inflation,-0.0720906664269432,unemployment,neg,130,178
productivity,-0.089076124496843,unemployment,neg,130,178
TFP,-0.165041528012116,unemployment,neg,130,178
vfci,-0.0579207701379655,unemployment,neg,130,178
output,-0.274923132508491,vfci,neg,130,178
investment,-1.04894142454412,vfci,neg,130,178
consumption,-0.100519799767509,vfci,neg,130,178
hours_worked,-0.0699016597556887,vfci,neg,130,178
unemployment,0.0787124943215139,vfci,neg,130,178
labor_share,0.334471393888964,vfci,neg,130,178
interest,-0.0330142342541141,vfci,neg,130,178
inflation,-0.0287327966118401,vfci,neg,130,178
productivity,-0.148794363730245,vfci,neg,130,178
TFP,0.0487227179498668,vfci,neg,130,178
vfci,-0.123523625807373,vfci,neg,130,178
output,-0.0948564667471068,unemployment,pos,130,178
investment,-0.35278727713072,unemployment,pos,130,178
consumption,-0.161514298384269,unemployment,pos,130,178
hours_worked,-0.0702444679850757,unemployment,pos,130,178
unemployment,0.0866614735165301,unemployment,pos,130,178
labor_share,0.195341046608747,unemployment,pos,130,178
interest,0.0733051990644869,unemployment,pos,130,178
inflation,0.0720906664269432,unemployment,pos,130,178
productivity,0.089076124496843,unemployment,pos,130,178
TFP,0.165041528012116,unemployment,pos,130,178
vfci,0.0579207701379655,unemployment,pos,130,178
output,0.274923132508491,vfci,pos,130,178
investment,1.04894142454412,vfci,pos,130,178
consumption,0.100519799767509,vfci,pos,130,178
hours_worked,0.0699016597556887,vfci,pos,130,178
unemployment,-0.0787124943215139,vfci,pos,130,178
labor_share,-0.334471393888964,vfci,pos,130,178
interest,0.0330142342541141,vfci,pos,130,178
inflation,0.0287327966118401,vfci,pos,130,178
productivity,0.148794363730245,vfci,pos,130,178
TFP,-0.0487227179498668,vfci,pos,130,178
vfci,0.123523625807373,vfci,pos,130,178
output,0.0902528788169946,unemployment,neg,140,178
investment,0.323329398716353,unemployment,neg,140,178
consumption,0.166696661901832,unemployment,neg,140,178
hours_worked,0.078690468907771,unemployment,neg,140,178
unemployment,-0.0866619005167246,unemployment,neg,140,178
labor_share,-0.192088482656019,unemployment,neg,140,178
interest,-0.0715970872492062,unemployment,neg,140,178
inflation,-0.0735121969006759,unemployment,neg,140,178
productivity,-0.0968525708078291,unemployment,neg,140,178
TFP,-0.176601802606407,unemployment,neg,140,178
vfci,-0.0570762176914321,unemployment,neg,140,178
output,-0.273109335128001,vfci,neg,140,178
investment,-1.03536806677478,vfci,neg,140,178
consumption,-0.104162898141438,vfci,neg,140,178
hours_worked,-0.0743401616397226,vfci,neg,140,178
unemployment,0.0793317677091441,vfci,neg,140,178
labor_share,0.335536128751902,vfci,neg,140,178
interest,-0.0331798807668917,vfci,neg,140,178
inflation,-0.0275075449121557,vfci,neg,140,178
productivity,-0.143590368918096,vfci,neg,140,178
TFP,0.056984239630385,vfci,neg,140,178
vfci,-0.123678266006885,vfci,neg,140,178
output,-0.0902528788169946,unemployment,pos,140,178
investment,-0.323329398716353,unemployment,pos,140,178
consumption,-0.166696661901832,unemployment,pos,140,178
hours_worked,-0.078690468907771,unemployment,pos,140,178
unemployment,0.0866619005167246,unemployment,pos,140,178
labor_share,0.192088482656019,unemployment,pos,140,178
interest,0.0715970872492062,unemployment,pos,140,178
inflation,0.0735121969006759,unemployment,pos,140,178
productivity,0.0968525708078291,unemployment,pos,140,178
TFP,0.176601802606407,unemployment,pos,140,178
vfci,0.0570762176914321,unemployment,pos,140,178
output,0.273109335128001,vfci,pos,140,178
investment,1.03536806677478,vfci,pos,140,178
consumption,0.104162898141438,vfci,pos,140,178
hours_worked,0.0743401616397226,vfci,pos,140,178
unemployment,-0.0793317677091441,vfci,pos,140,178
labor_share,-0.335536128751902,vfci,pos,140,178
interest,0.0331798807668917,vfci,pos,140,178
inflation,0.0275075449121557,vfci,pos,140,178
productivity,0.143590368918096,vfci,pos,140,178
TFP,-0.056984239630385,vfci,pos,140,178
vfci,0.123678266006885,vfci,pos,140,178
output,0.0860232335286684,unemployment,neg,150,178
investment,0.296004847646397,unemployment,neg,150,178
consumption,0.171526439624446,unemployment,neg,150,178
hours_worked,0.0866317768134615,unemployment,neg,150,178
unemployment,-0.0866124618555965,unemployment,neg,150,178
labor_share,-0.188829007024076,unemployment,neg,150,178
interest,-0.0699285054130606,unemployment,neg,150,178
inflation,-0.0748021680920571,unemployment,neg,150,178
productivity,-0.103819541742304,unemployment,neg,150,178
TFP,-0.186986347580848,unemployment,neg,150,178
vfci,-0.0562230149042641,unemployment,neg,150,178
output,-0.271173902331218,vfci,neg,150,178
investment,-1.02103448039254,vfci,neg,150,178
consumption,-0.107956710464987,vfci,neg,150,178
hours_worked,-0.0790181451485182,vfci,neg,150,178
unemployment,0.0799262493402916,vfci,neg,150,178
labor_share,0.336438075993249,vfci,neg,150,178
interest,-0.0333787346051814,vfci,neg,150,178
inflation,-0.0262422669930893,vfci,neg,150,178
productivity,-0.138246756457509,vfci,neg,150,178
TFP,0.0653805602258434,vfci,neg,150,178
vfci,-0.123843082459129,vfci,neg,150,178
output,-0.0860232335286684,unemployment,pos,150,178
investment,-0.296004847646397,unemployment,pos,150,178
consumption,-0.171526439624446,unemployment,pos,150,178
hours_worked,-0.0866317768134615,unemployment,pos,150,178
unemployment,0.0866124618555965,unemployment,pos,150,178
labor_share,0.188829007024076,unemployment,pos,150,178
interest,0.0699285054130606,unemployment,pos,150,178
inflation,0.0748021680920571,unemployment,pos,150,178
productivity,0.103819541742304,unemployment,pos,150,178
TFP,0.186986347580848,unemployment,pos,150,178
vfci,0.0562230149042641,unemployment,pos,150,178
output,0.271173902331218,vfci,pos,150,178
investment,1.02103448039254,vfci,pos,150,178
consumption,0.107956710464987,vfci,pos,150,178
hours_worked,0.0790181451485182,vfci,pos,150,178
unemployment,-0.0799262493402916,vfci,pos,150,178
labor_share,-0.336438075993249,vfci,pos,150,178
interest,0.0333787346051814,vfci,pos,150,178
inflation,0.0262422669930893,vfci,pos,150,178
productivity,0.138246756457509,vfci,pos,150,178
TFP,-0.0653805602258434,vfci,pos,150,178
vfci,0.123843082459129,vfci,pos,150,178
output,0.0948564667471068,unemployment,neg,130,180
investment,0.35278727713072,unemployment,neg,130,180
consumption,0.161514298384269,unemployment,neg,130,180
hours_worked,0.0702444679850757,unemployment,neg,130,180
unemployment,-0.0866614735165301,unemployment,neg,130,180
labor_share,-0.195341046608747,unemployment,neg,130,180
interest,-0.0733051990644869,unemployment,neg,130,180
inflation,-0.0720906664269432,unemployment,neg,130,180
productivity,-0.089076124496843,unemployment,neg,130,180
TFP,-0.165041528012116,unemployment,neg,130,180
vfci,-0.0579207701379655,unemployment,neg,130,180
output,-0.274923132508491,vfci,neg,130,180
investment,-1.04894142454412,vfci,neg,130,180
consumption,-0.100519799767509,vfci,neg,130,180
hours_worked,-0.0699016597556887,vfci,neg,130,180
unemployment,0.0787124943215139,vfci,neg,130,180
labor_share,0.334471393888964,vfci,neg,130,180
interest,-0.0330142342541141,vfci,neg,130,180
inflation,-0.0287327966118401,vfci,neg,130,180
productivity,-0.148794363730245,vfci,neg,130,180
TFP,0.0487227179498668,vfci,neg,130,180
vfci,-0.123523625807373,vfci,neg,130,180
output,-0.0948564667471068,unemployment,pos,130,180
investment,-0.35278727713072,unemployment,pos,130,180
consumption,-0.161514298384269,unemployment,pos,130,180
hours_worked,-0.0702444679850757,unemployment,pos,130,180
unemployment,0.0866614735165301,unemployment,pos,130,180
labor_share,0.195341046608747,unemployment,pos,130,180
interest,0.0733051990644869,unemployment,pos,130,180
inflation,0.0720906664269432,unemployment,pos,130,180
productivity,0.089076124496843,unemployment,pos,130,180
TFP,0.165041528012116,unemployment,pos,130,180
vfci,0.0579207701379655,unemployment,pos,130,180
output,0.274923132508491,vfci,pos,130,180
investment,1.04894142454412,vfci,pos,130,180
consumption,0.100519799767509,vfci,pos,130,180
hours_worked,0.0699016597556887,vfci,pos,130,180
unemployment,-0.0787124943215139,vfci,pos,130,180
labor_share,-0.334471393888964,vfci,pos,130,180
interest,0.0330142342541141,vfci,pos,130,180
inflation,0.0287327966118401,vfci,pos,130,180
productivity,0.148794363730245,vfci,pos,130,180
TFP,-0.0487227179498668,vfci,pos,130,180
vfci,0.123523625807373,vfci,pos,130,180
output,0.0902528788169946,unemployment,neg,140,180
investment,0.323329398716353,unemployment,neg,140,180
consumption,0.166696661901832,unemployment,neg,140,180
hours_worked,0.078690468907771,unemployment,neg,140,180
unemployment,-0.0866619005167246,unemployment,neg,140,180
labor_share,-0.192088482656019,unemployment,neg,140,180
interest,-0.0715970872492062,unemployment,neg,140,180
inflation,-0.0735121969006759,unemployment,neg,140,180
productivity,-0.0968525708078291,unemployment,neg,140,180
TFP,-0.176601802606407,unemployment,neg,140,180
vfci,-0.0570762176914321,unemployment,neg,140,180
output,-0.273109335128001,vfci,neg,140,180
investment,-1.03536806677478,vfci,neg,140,180
consumption,-0.104162898141438,vfci,neg,140,180
hours_worked,-0.0743401616397226,vfci,neg,140,180
unemployment,0.0793317677091441,vfci,neg,140,180
labor_share,0.335536128751902,vfci,neg,140,180
interest,-0.0331798807668917,vfci,neg,140,180
inflation,-0.0275075449121557,vfci,neg,140,180
productivity,-0.143590368918096,vfci,neg,140,180
TFP,0.056984239630385,vfci,neg,140,180
vfci,-0.123678266006885,vfci,neg,140,180
output,-0.0902528788169946,unemployment,pos,140,180
investment,-0.323329398716353,unemployment,pos,140,180
consumption,-0.166696661901832,unemployment,pos,140,180
hours_worked,-0.078690468907771,unemployment,pos,140,180
unemployment,0.0866619005167246,unemployment,pos,140,180
labor_share,0.192088482656019,unemployment,pos,140,180
interest,0.0715970872492062,unemployment,pos,140,180
inflation,0.0735121969006759,unemployment,pos,140,180
productivity,0.0968525708078291,unemployment,pos,140,180
TFP,0.176601802606407,unemployment,pos,140,180
vfci,0.0570762176914321,unemployment,pos,140,180
output,0.273109335128001,vfci,pos,140,180
investment,1.03536806677478,vfci,pos,140,180
consumption,0.104162898141438,vfci,pos,140,180
hours_worked,0.0743401616397226,vfci,pos,140,180
unemployment,-0.0793317677091441,vfci,pos,140,180
labor_share,-0.335536128751902,vfci,pos,140,180
interest,0.0331798807668917,vfci,pos,140,180
inflation,0.0275075449121557,vfci,pos,140,180
productivity,0.143590368918096,vfci,pos,140,180
TFP,-0.056984239630385,vfci,pos,140,180
vfci,0.123678266006885,vfci,pos,140,180
output,0.0860232335286684,unemployment,neg,150,180
investment,0.296004847646397,unemployment,neg,150,180
consumption,0.171526439624446,unemployment,neg,150,180
hours_worked,0.0866317768134615,unemployment,neg,150,180
unemployment,-0.0866124618555965,unemployment,neg,150,180
labor_share,-0.188829007024076,unemployment,neg,150,180
interest,-0.0699285054130606,unemployment,neg,150,180
inflation,-0.0748021680920571,unemployment,neg,150,180
productivity,-0.103819541742304,unemployment,neg,150,180
TFP,-0.186986347580848,unemployment,neg,150,180
vfci,-0.0562230149042641,unemployment,neg,150,180
output,-0.271173902331218,vfci,neg,150,180
investment,-1.02103448039254,vfci,neg,150,180
consumption,-0.107956710464987,vfci,neg,150,180
hours_worked,-0.0790181451485182,vfci,neg,150,180
unemployment,0.0799262493402916,vfci,neg,150,180
labor_share,0.336438075993249,vfci,neg,150,180
interest,-0.0333787346051814,vfci,neg,150,180
inflation,-0.0262422669930893,vfci,neg,150,180
productivity,-0.138246756457509,vfci,neg,150,180
TFP,0.0653805602258434,vfci,neg,150,180
vfci,-0.123843082459129,vfci,neg,150,180
output,-0.0860232335286684,unemployment,pos,150,180
investment,-0.296004847646397,unemployment,pos,150,180
consumption,-0.171526439624446,unemployment,pos,150,180
hours_worked,-0.0866317768134615,unemployment,pos,150,180
unemployment,0.0866124618555965,unemployment,pos,150,180
labor_share,0.188829007024076,unemployment,pos,150,180
interest,0.0699285054130606,unemployment,pos,150,180
inflation,0.0748021680920571,unemployment,pos,150,180
productivity,0.103819541742304,unemployment,pos,150,180
TFP,0.186986347580848,unemployment,pos,150,180
vfci,0.0562230149042641,unemployment,pos,150,180
output,0.271173902331218,vfci,pos,150,180
investment,1.02103448039254,vfci,pos,150,180
consumption,0.107956710464987,vfci,pos,150,180
hours_worked,0.0790181451485182,vfci,pos,150,180
unemployment,-0.0799262493402916,vfci,pos,150,180
labor_share,-0.336438075993249,vfci,pos,150,180
interest,0.0333787346051814,vfci,pos,150,180
inflation,0.0262422669930893,vfci,pos,150,180
productivity,0.138246756457509,vfci,pos,150,180
TFP,-0.0653805602258434,vfci,pos,150,180
vfci,0.123843082459129,vfci,pos,150,180
output,0.08611372066573,unemployment,neg,140,182
investment,0.296497867480599,unemployment,neg,140,182
consumption,0.171594701915785,unemployment,neg,140,182
hours_worked,0.0864618460813684,unemployment,neg,140,182
unemployment,-0.086598090854329,unemployment,neg,140,182
labor_share,-0.188773594574143,unemployment,neg,140,182
interest,-0.0699631662693381,unemployment,neg,140,182
inflation,-0.0748452174657285,unemployment,neg,140,182
productivity,-0.103593128425724,unemployment,neg,140,182
TFP,-0.186700440827258,unemployment,neg,140,182
vfci,-0.0562367893541404,unemployment,neg,140,182
output,-0.271248853326023,vfci,neg,140,182
investment,-1.0211921951357,vfci,neg,140,182
consumption,-0.108084122278293,vfci,neg,140,182
hours_worked,-0.0791576254541689,vfci,neg,140,182
unemployment,0.0799088063208533,vfci,neg,140,182
labor_share,0.336374981473384,vfci,neg,140,182
interest,-0.033414665679882,vfci,neg,140,182
inflation,-0.0262399292386494,vfci,neg,140,182
productivity,-0.138349871956531,vfci,neg,140,182
TFP,0.0652568654080109,vfci,neg,140,182
vfci,-0.123889518455705,vfci,neg,140,182
output,-0.08611372066573,unemployment,pos,140,182
investment,-0.296497867480599,unemployment,pos,140,182
consumption,-0.171594701915785,unemployment,pos,140,182
hours_worked,-0.0864618460813684,unemployment,pos,140,182
unemployment,0.086598090854329,unemployment,pos,140,182
labor_share,0.188773594574143,unemployment,pos,140,182
interest,0.0699631662693381,unemployment,pos,140,182
inflation,0.0748452174657285,unemployment,pos,140,182
productivity,0.103593128425724,unemployment,pos,140,182
TFP,0.186700440827258,unemployment,pos,140,182
vfci,0.0562367893541404,unemployment,pos,140,182
