Time Series Search Export,Search term,Search filters,,Last update of Credit to the non-financial sector data,Downloaded at,Source,Source URL,Download URL,About Credit to the non-financial sector
,,,,2024-06-10,2024-07-31 15:42 CEST,BIS,"https:/data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.770.A?additional_ts=BIS%2CWS_TC%2C2.0%255EQ.US.P.A.M.770.A","https:/data.bis.org/topics/TOTAL_CREDIT/BIS,WS_TC,2.0/Q.US.P.B.M.770.A?additional_ts=BIS%2CWS_TC%2C2.0%255EQ.US.P.A.M.770.A&file_format=csv&format=long&split_frequencies=false&transposed=false&include=code%2Clabel",https://data.bis.org/topics/TOTAL_CREDIT

DATAFLOW_ID:Dataflow ID,KEY:Timeseries Key,FREQ:Frequency,BORROWERS_CTY:Borrowers' country,TC_BORROWERS:Borrowing sector,TC_LENDERS:Lending sector,VALUATION:Valuation method,UNIT_TYPE:Unit type,TC_ADJUST:Adjustment,Unit,Unit multiplier,TIME_PERIOD:Period,OBS_CONF:Confidentiality,OBS_PRE_BREAK:Pre-break value,OBS_STATUS:Status,OBS_VALUE:Value
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1949-06-30,F:Free,,A:Normal value,21.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1949-09-30,F:Free,,A:Normal value,21.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1949-12-31,F:Free,,A:Normal value,22.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1950-03-31,F:Free,,A:Normal value,23.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1950-06-30,F:Free,,A:Normal value,23.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1950-09-30,F:Free,,A:Normal value,24.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1950-12-31,F:Free,,A:Normal value,24.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1951-03-31,F:Free,,A:Normal value,24.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1951-06-30,F:Free,,A:Normal value,23.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1951-09-30,F:Free,,A:Normal value,23.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1951-12-31,F:Free,,A:Normal value,23.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1952-03-31,F:Free,,A:Normal value,23.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1952-06-30,F:Free,,A:Normal value,24.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1952-09-30,F:Free,,A:Normal value,24.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1952-12-31,F:Free,,A:Normal value,25.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1953-03-31,F:Free,,A:Normal value,25.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1953-06-30,F:Free,,A:Normal value,25.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1953-09-30,F:Free,,A:Normal value,25.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1953-12-31,F:Free,,A:Normal value,25.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1954-03-31,F:Free,,A:Normal value,25.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1954-06-30,F:Free,,A:Normal value,26.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1954-09-30,F:Free,,A:Normal value,27.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1954-12-31,F:Free,,A:Normal value,27.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1955-03-31,F:Free,,A:Normal value,27.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1955-06-30,F:Free,,A:Normal value,28.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1955-09-30,F:Free,,A:Normal value,29.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1955-12-31,F:Free,,A:Normal value,29.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1956-03-31,F:Free,,A:Normal value,30.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1956-06-30,F:Free,,A:Normal value,30.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1956-09-30,F:Free,,A:Normal value,31.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1956-12-31,F:Free,,A:Normal value,31.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1957-03-31,F:Free,,A:Normal value,31.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1957-06-30,F:Free,,A:Normal value,31.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1957-09-30,F:Free,,A:Normal value,31.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1957-12-31,F:Free,,A:Normal value,32.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1958-03-31,F:Free,,A:Normal value,32.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1958-06-30,F:Free,,A:Normal value,32.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1958-09-30,F:Free,,A:Normal value,33.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1958-12-31,F:Free,,A:Normal value,33.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1959-03-31,F:Free,,A:Normal value,33.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1959-06-30,F:Free,,A:Normal value,34.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1959-09-30,F:Free,,A:Normal value,34.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1959-12-31,F:Free,,A:Normal value,35.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1960-03-31,F:Free,,A:Normal value,35.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1960-06-30,F:Free,,A:Normal value,35.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1960-09-30,F:Free,,A:Normal value,36.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1960-12-31,F:Free,,A:Normal value,36.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1961-03-31,F:Free,,A:Normal value,37.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1961-06-30,F:Free,,A:Normal value,37.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1961-09-30,F:Free,,A:Normal value,38.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1961-12-31,F:Free,,A:Normal value,38.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1962-03-31,F:Free,,A:Normal value,38.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1962-06-30,F:Free,,A:Normal value,38.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1962-09-30,F:Free,,A:Normal value,39.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1962-12-31,F:Free,,A:Normal value,39.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1963-03-31,F:Free,,A:Normal value,40.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1963-06-30,F:Free,,A:Normal value,41.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1963-09-30,F:Free,,A:Normal value,41.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1963-12-31,F:Free,,A:Normal value,42.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1964-03-31,F:Free,,A:Normal value,42.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1964-06-30,F:Free,,A:Normal value,43.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1964-09-30,F:Free,,A:Normal value,43.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1964-12-31,F:Free,,A:Normal value,44.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1965-03-31,F:Free,,A:Normal value,44.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1965-06-30,F:Free,,A:Normal value,45.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1965-09-30,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1965-12-31,F:Free,,A:Normal value,45.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1966-03-31,F:Free,,A:Normal value,45.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1966-06-30,F:Free,,A:Normal value,45.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1966-09-30,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1966-12-31,F:Free,,A:Normal value,45.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1967-03-31,F:Free,,A:Normal value,44.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1967-06-30,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1967-09-30,F:Free,,A:Normal value,45.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1967-12-31,F:Free,,A:Normal value,46.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1968-03-31,F:Free,,A:Normal value,45.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1968-06-30,F:Free,,A:Normal value,46.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1968-09-30,F:Free,,A:Normal value,45.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1968-12-31,F:Free,,A:Normal value,46.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1969-03-31,F:Free,,A:Normal value,46.0
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1969-06-30,F:Free,,A:Normal value,46.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1969-09-30,F:Free,,A:Normal value,46.4
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1969-12-31,F:Free,,A:Normal value,46.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1970-03-31,F:Free,,A:Normal value,45.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1970-06-30,F:Free,,A:Normal value,46.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1970-09-30,F:Free,,A:Normal value,46.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1970-12-31,F:Free,,A:Normal value,46.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1971-03-31,F:Free,,A:Normal value,46.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1971-06-30,F:Free,,A:Normal value,47.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1971-09-30,F:Free,,A:Normal value,47.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1971-12-31,F:Free,,A:Normal value,48.1
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1972-03-31,F:Free,,A:Normal value,48.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1972-06-30,F:Free,,A:Normal value,49.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1972-09-30,F:Free,,A:Normal value,49.9
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1972-12-31,F:Free,,A:Normal value,50.8
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1973-03-31,F:Free,,A:Normal value,51.6
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1973-06-30,F:Free,,A:Normal value,52.7
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1973-09-30,F:Free,,A:Normal value,53.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1973-12-31,F:Free,,A:Normal value,53.3
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1974-03-31,F:Free,,A:Normal value,53.2
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1974-06-30,F:Free,,A:Normal value,54.5
"BIS,WS_TC,2.0",Q.US.P.B.M.770.A,Q:Quarterly,US:United States,P:Private non-financial sector,"B:Banks, domestic",M:Market value,770:Percentage of GDP,A:Adjusted for breaks,Percentage of GDP,Units,1974-09-30,F:Free,,A:Normal value,54.7
